Feature_1,Feature_2,Cluster
3.828546671996032,0.9085782226587873,1
0.23577881753169744,2.2607678880760824,2
-1.5720996431319767,-2.4602487916291804,0
2.2646503708606645,-1.467149159383471,1
4.632306689450082,-0.9338658342601251,1
1.7995739371893964,2.5550924773104495,2
3.8338033938591822,-1.687783115517507,1
0.3716660774105659,2.213496173943564,2
1.2145549319390736,-0.0014362402506091776,1
1.0674943704891295,2.4390993211909975,2
-4.920338696320856,-2.27274717962792,0
-2.3786590964682954,-2.5138179977083395,0
-5.125244484370273,-3.2654238805424023,0
0.4786785022903268,2.507581606375007,2
-3.1095534391715813,-2.184840831240707,0
0.26528036114975306,1.8508250324378017,2
3.2490767872376507,-1.2863934858690527,1
-2.4558589482965996,-1.5773455534286973,0
1.657769586211965,2.593591270948258,2
4.828219795852077,1.2535350805349692,1
-3.2663282102252014,-3.8469349902052783,0
-2.5850649832822072,-2.044940715450582,0
-1.5670969838217657,-1.745532542855172,0
-2.727928995176377,-0.41007023779763263,0
1.6809124536285802,-0.8605471525614969,1
2.8406330078361517,-2.0828840458466527,1
1.0001334939093405,2.1228432210360806,2
3.7575069494706366,0.15728591858501728,1
3.3584158066869496,-1.0630298467335322,1
-3.7424274174069305,-2.098373069208302,0
2.8378955037308273,-0.12285991778680971,1
1.2471162565692677,1.6367676134788336,2
2.6175470243537844,-1.5410533534605415,1
3.2292870159569116,-1.907410615962444,1
-3.6883097427531215,-2.5754271848557586,0
-2.953316865764653,-1.1199890972703095,0
-1.9131066677748159,-2.4710791472635947,0
1.3728662115939465,1.1955904105844406,2
3.3837909994199773,0.7811345394896736,1
4.094474766985716,1.243349135012945,1
-3.137415692286124,-2.163399946936249,0
0.940645554121818,2.084274821700986,2
1.3075581453240597,2.7065825813075852,2
-3.1479220547963043,-1.9694670036314772,0
-2.6820785052996023,-1.8497190125016312,0
-0.8214777432659743,2.410075800761744,2
3.8532411178813284,0.2522361745341688,1
-3.0729234601729454,-2.194352037701984,0
0.745945157412709,2.5930429880253447,2
3.7791502449283425,-1.1057179499994882,1
-0.2615275328546718,2.466790966191994,2
3.3425103079027725,-2.212882221566896,1
1.925720305441029,-1.3691045426239412,1
-3.565893032132931,-1.5523921710804809,0
0.7672946674347957,4.259311289989503,2
-1.0307454829440086,-1.821174053125275,0
-2.498669999818416,-1.6689909149474762,0
-3.1598453220197764,-2.6876535659061354,0
-0.09789940860052204,2.507184731818639,2
-0.3452709445527129,1.6278158132929126,2
-1.7547638624015698,-2.3271496807845358,0
-2.584541482157331,-0.8883145387410722,0
2.7431634341426228,1.0718167140784334,1
-3.4703647664194834,-2.1407266060176826,0
-2.552399763330714,-1.155141041821724,0
0.7490318712037493,1.9953020735022093,2
0.8448409668297248,-2.6357099348497934,1
-3.6843874211359413,-2.9935273824908437,0
2.309825210099378,0.020787300430337163,1
2.8002670106125405,0.40998556572197975,1
-3.3744965369152538,-2.687833405662861,0
2.062442933883846,-0.8419107042972862,1
-0.8081457652527253,2.7305539870225686,2
0.5244238127870517,1.7746228372252948,2
0.9691854923410591,2.567047688473581,2
-0.5143370206321312,2.3719615499196705,2
-3.5323777359501096,-1.8336023053826478,0
2.0806682489505497,-0.7359843235861571,1
-3.8483634423749957,-2.151741766707607,0
-2.339932091762351,-2.9397483000270164,0
-3.426581481941291,-2.095125440801079,0
-0.49824548421731496,2.471439014174983,2
3.49825936192644,0.26207014202048695,1
-3.214956665897774,-1.579885372834727,0
0.5135812429563795,2.532649897828116,2
-3.579804419636056,-2.777054113274721,0
0.13918076967318793,2.487618388751117,2
-2.532605414243062,-1.9619944734201953,0
3.004312392158285,-1.407358078155713,1
-0.4972587568358706,3.4635419047794604,2
3.3389992855669117,-1.132676797719982,1
-4.254246883284921,-2.615683960121803,0
-0.861587591032795,3.1275852290655335,2
-3.5411340721020523,-1.6125987127944974,0
2.4961572057992676,-0.44963493874256066,1
2.8701987911592646,0.11478141502825956,1
-4.7477181872104515,-3.3745540475952356,0
1.6744610663767014,2.406643271777955,2
1.8588037458508961,-2.2708139369089753,1
0.41387719432860004,2.0504810734157854,2
0.21212731423804754,1.0579698838234677,2
-1.9004937225420444,-1.9434536094857908,0
-3.056633238055124,-1.8449609830531217,0
2.077098438013132,-2.5211518854152217,1
2.2433727909070726,-1.7288143536915326,1
1.0013232348231407,2.601941435306664,2
1.0900577944107521,1.5472326109790178,2
0.8092297424285964,2.7613693558661345,2
1.7536154118136247,0.20676554304350359,1
3.762551215602242,-0.9056467799205359,1
3.759993937060438,-0.9284786005712249,1
3.0627401915855,0.06465157111063546,1
-0.3093444615512442,3.6864626072237483,2
-2.490598914300292,-1.3026693544985648,0
-2.778219793966788,-1.3493756091284348,0
3.4425112256206565,-1.98061445296416,1
1.3648380062202374,4.3213494140775355,2
-2.3583532625239045,-1.9180189857551042,0
-3.355061834855807,-1.9480642575008158,0
1.7681345085593843,3.547607871527741,2
-2.5656682230802788,-2.379301297185483,0
-1.6071582804096551,-1.7322482703713582,0
1.8056703228958826,2.8619414755671624,2
3.3526281462550758,-0.5539702029092252,1
1.3631005579403839,2.7447756571634843,2
-4.873166808441179,-3.5884241610308827,0
2.994846596946438,-0.10847872998787544,1
-4.227563006503557,-1.2602695665569923,0
-3.3469941778183676,-2.505981418942295,0
2.0428587781480667,-0.7392955385566408,1
0.637136904200593,3.368362190905563,2
1.610224404825025,-0.9991707819927703,1
0.5823236218733984,3.91779556773603,2
0.6526972324762172,2.377819846291433,2
-3.6898989443553054,-3.089237189922982,0
0.11280308172782033,2.7542965350811413,2
-3.487406183037447,-1.263906212317953,0
-3.173076300055402,-2.0692887284205987,0
3.86202820408643,0.26113264134261094,1
1.882350190271523,3.5690282971728218,2
3.1746681799956744,-0.6862126642559809,1
1.569869656465322,3.07524674079907,2
2.9682022780124795,-0.7836929014254949,1
0.4649020793059685,3.1019805857399376,2
0.7649910046226998,2.130339585210814,2
-0.5416471104535536,3.266566450929769,2
-2.8546543457157165,-2.478244838420598,0
2.595197898330239,-2.597704594953687,1
-2.6799513217240016,-1.496131821324812,0
-4.255978326034819,-2.8295866210444367,0
2.014149659230582,2.3989456039632464,2
-1.0183569829630983,-2.5593738541201345,0
2.827046928247791,-1.55510539661431,1
3.5872094973038204,0.03056254771657607,1
3.020444529235693,-1.4688903611145245,1
1.4881185627321845,1.5089521580970202,2
-3.4955606110828104,-2.386743940240735,0
1.8524545199421119,-2.7445660678452923,1
0.4265402265689183,0.940410998874132,2
2.940108166097163,-0.8345348504280637,1
3.0635846013733254,-0.6523279233487609,1
3.4855216533269537,0.5877893978307382,1
-3.338269147573881,-1.3024953917778268,0
0.7341727836854801,2.916283097595287,2
2.329579956159803,-1.0993580727125338,1
-4.007738929097678,-1.544351348963985,0
-3.417932153127259,-1.6830153218978496,0
1.5654400092190013,2.732158180550978,2
2.8473091575508924,0.43402486794304074,1
3.616297874068816,-1.782505962765788,1
-0.027805460965545592,2.469290520257175,2
-3.4504222142924497,-2.8079110127050586,0
-0.7403201737543377,1.674820153299291,2
4.37342995903692,-2.0882570549913018,1
-1.981066957880725,-0.7532693313500163,0
0.5877252543487713,3.318450757522696,2
3.848190182555605,-0.429565547322484,1
3.4741805534348167,-1.6513809235523171,1
1.3546382527552145,-1.4336826675598933,1
3.178452261467991,-0.8483276873262828,1
-1.0332180280638732,2.245776596521692,2
-2.5504601795738457,-2.275526614253651,0
3.9727995749398177,-0.539853616343054,1
1.1985960415393762,-1.7489369681672153,1
3.2566899113264167,-0.32407120417145385,1
1.4245877554443989,-1.3427366900069044,1
0.015978016052346833,2.4135424083832784,2
0.5891058254994775,3.2306132422995812,2
1.9744212871851081,-1.1946159841556345,1
-0.18001007014442416,3.35179570231574,2
1.7905120382265494,-1.7023329794069444,1
1.501596889520299,-2.6708790752301796,1
1.4316331289481314,-1.9607314657911026,1
0.3325056875990859,1.7928206595924485,2
0.8959597419872867,2.2970571356771723,2
-3.2192487052708842,-2.6009995358731306,0
2.0544103627025243,2.94609426159851,2
-4.5706167787487395,-2.616664416426791,0
0.5760902024587123,2.5613362442803966,2
-0.410356229731871,2.8426387193727596,2
-2.184118553533649,-2.8496356031015617,0
0.8559599243398067,3.010092880413129,2
-3.176135109621997,-0.8317350479166319,0
-1.4665480719400166,-2.2404586687298877,0
2.3817822038361864,-0.5478320736466965,1
-0.30216060981820714,3.954102536138472,2
-3.8678626143492583,-2.5676141103743797,0
1.1866163714782891,2.5339256409840005,2
3.0819994724770843,-2.292454633476626,1
-4.707879955951778,-1.935730876000545,0
0.9607778983353864,2.009101845672327,2
-3.4984659824916404,-2.096559952065772,0
-2.306408777608374,-2.1162878033685075,0
1.3543366601344533,2.732920225797886,2
0.08032758378797122,2.9207461802743366,2
-1.773512641389198,2.589314721155484,2
2.722923715573457,-2.6912893900286496,1
3.766001017041842,-1.4078727509903513,1
1.7004587007503098,1.5587550871288083,2
-2.743382530737481,-1.5602507268785062,0
2.8462084957773417,-0.7018445873860769,1
-2.5972484766002566,-2.7920972639639574,0
-0.13515200650620862,3.311678798205032,2
-1.5721249412895972,-1.4648944885623312,0
-4.535407927370864,-2.259069994518439,0
3.4408654742423335,-0.9816863670675297,1
2.4310823283043996,0.3704955666219354,1
2.4977538450984094,-0.9932923306297842,1
0.3845406960738677,3.5033093328799305,2
-2.716980861165392,-1.984401520008522,0
-2.927958321403661,-1.985677670230996,0
-3.6136963049055972,-2.3371366274550827,0
0.2369168480866718,3.1586624750899848,2
3.7452464340077913,-2.1760606302648693,1
0.4941946214375039,3.421670994667795,2
-2.764933598958637,-4.20472340876027,0
1.266842233527304,-2.3688698569089506,1
2.4731035866640774,-2.271353000327899,1
-0.4322707052561199,2.835253716277837,2
2.057063575616149,2.3428380820887655,2
0.7103718833336683,2.371535394216262,2
-3.8911582059797,-2.1485730592639363,0
0.7216104598533808,2.7186828191527788,2
0.9634869875451111,-2.517236347314536,1
-3.5456480806777497,-1.4847350405022812,0
-4.334515379692386,-1.8616273340072425,0
-3.107412722828346,-2.9938113304880103,0
-3.919382224608909,-3.49834652400116,0
3.047368691965866,-1.6125545357370124,1
2.9212687207670163,-0.7748741903723888,1
0.7149817494319827,2.8889387974988248,2
-4.483802830142319,-2.549045852788148,0
1.26471042992697,2.4854869700657902,2
-0.7192957529228512,3.3295151969696284,2
-3.7428144149518583,-1.8901576359849197,0
1.576996868576074,2.5262189530799537,2
0.632658470543515,2.388947315807983,2
0.5596279746799857,2.343640860124955,2
-0.23390277312960084,1.1730214900115463,2
-3.9961956501933193,-3.3029016005227154,0
-0.7785427413767436,1.1138132985946845,2
-0.2772274089475213,1.620761117655214,2
0.7705623962641267,4.236659597494016,2
2.6737691864318442,0.6960444006766762,1
-0.00906518660861888,3.3352411055182056,2
-1.7880078497490852,0.6079079752203231,0
-1.2669463814865898,-2.2639796065158677,0
1.9767002366267832,3.977603659343035,2
-4.336285108050102,-2.3683174897568335,0
0.9502847309531994,3.2356986148437414,2
2.2351719961173924,-1.3101708229522848,1
0.42565778347780114,2.582499594505261,2
0.5079694253773734,1.7426055385045731,2
0.9021386414945199,0.9156814637078767,2
-0.020936281430645964,1.346021028082971,2
1.4553197910385571,2.9705357931425436,2
2.8516226182040727,-2.4534496148702454,1
1.4562255166787421,1.7922245676986268,2
3.9334366804119165,-0.5198113661665889,1
2.9223692223795337,-1.886185757159038,1
-2.60207319305501,-2.8364871606353947,0
-2.624411932665603,-1.508404864922531,0
-1.8575396508187632,-0.9365223879478615,0
-3.1844257388383785,-1.6656946847001222,0
-3.6780531904561435,-1.3122054066437605,0
3.0673052232924607,-1.3196499756651954,1
-3.2971243113871767,-1.7428045004018426,0
-3.054673112862702,-2.000854012584316,0
3.8712645121838665,-0.9403816016727387,1
-2.48821357365613,-0.26410361020437256,0
4.347900117373228,-0.6225669626999536,1
-2.73743019762587,-1.1115872246496517,0
-3.211638047914694,-1.118389851982931,0
3.463779218315591,-0.4265247132283847,1
2.283161938322163,2.198077448940876,2
3.8918796017424273,-0.0915375562870615,1
2.2885084697808558,-1.1580337922393524,1
3.211604887384655,-0.9587886251477437,1
-2.9824744150165143,-2.1084450434487785,0
-4.590108063573141,-1.1891371041588519,0
4.034903427981588,-1.4285162817160117,1
2.0265292950163616,0.5101358621882803,1
3.022213346431782,0.42134542094527516,1
-0.3688355562953376,3.9276398543625044,2
1.5173439303867498,3.381419349665973,2
3.407740635993581,-0.8806615376683824,1
-0.07049365451952205,1.7410797914198497,2
4.05425158358464,-1.2895121281095656,1
3.2839261269351225,-1.4555120984304042,1
-0.689341766669946,2.375493915115739,2
2.3774194248768605,-0.7340852325468148,1
4.556688620261801,0.4427037828442364,1
-3.564698071558572,-3.3304973136580047,0
1.3960433117308562,-1.796810870499462,1
0.6567621106068419,1.8369884291537106,2
2.4905525563708193,-1.3020239506328546,1
-3.106358960555391,-2.812761909149957,0
3.4297828761653024,-1.9023110601861641,1
-0.12190672187166218,2.199613792109976,2
-2.8472307880098384,-0.9026256178746337,0
1.8169188377112475,-1.3304579089908506,1
-1.9922057632270795,-1.6338806287630778,0
-4.043147894667398,-2.529712688950955,0
0.8521659275546898,-2.2108510060430757,1
2.961110341359361,-1.2930582758853864,1
0.35252925265148083,2.58992522547131,2
0.9932179244672581,3.3629305101074696,2
-0.24201597175210143,1.483255184408583,2
-1.6832103613960019,-0.7739984486841256,0
-1.3167718951163667,-2.7065489905625624,0
1.6530801498982184,0.16662626492004473,1
2.664199310013842,-0.5231318604714015,1
2.9700820137508948,-1.1063490104419962,1
2.3303189457391493,-1.7315524315054684,1
-3.3353300438498654,-1.9462218949554235,0
1.4033948604080513,2.1002581592712875,2
-2.5827337183561747,-2.3553218732842334,0
-0.2990188475447263,2.7987440654811824,2
0.48553570428198606,2.5240201098374295,2
1.8762346734426458,-1.4029706408353286,1
1.0977597630995723,2.6557661892538613,2
-4.33892377671188,-2.3748968137237396,0
-2.5324424425810763,-2.775448769474877,0
4.037030519031196,-0.5142421968903621,1
0.5352878624817954,1.8964487108148753,2
-3.238519643019061,-1.71762405322884,0
-3.11890128272037,-1.6787408219490172,0
3.7481378175716,-2.1544850135027556,1
-2.1797962329541045,-1.6099978827975074,0
3.792834754120516,0.08580582015323746,1
1.1923515899905264,-1.257945415590505,1
-3.366441646870709,-1.0169080771406673,0
-2.9992205497309192,-2.2730275979478236,0
3.648752652545427,-0.7917349704075646,1
0.7316060323914184,2.1789396838314556,2
0.4573201502348693,2.648895924400173,2
2.1412828469787044,-0.598100007224766,1
2.790035660734953,-2.424445570472012,1
4.80896627041911,1.1048900421420216,1
4.262948795139753,-0.28242586059746555,1
-0.4747276118772068,1.0256954523564037,2
-3.7181247454360444,-1.8278520310671507,0
4.54786730766426,-2.1058507871658003,1
0.9357191833989762,2.0814476043810326,2
1.0458164452377279,1.1748875834369383,2
2.7775311171925128,-0.6636774471690237,1
-2.744664773311035,-2.631735846132688,0
0.051035194918025606,3.5699086827402517,2
-2.639026822022853,-2.534153748666366,0
-0.015295570131231284,1.89726360465789,2
-3.479735344572698,-0.9076238230785953,0
-1.292945621776711,-2.254215406487234,0
-4.126744977918652,-2.8662105384599004,0
1.4382457681997574,2.109820267905466,2
2.776451659317624,0.4044474040696777,1
-0.04195327003867155,3.01908918565474,2
1.397327439373007,-2.6744648132020794,1
0.508797534364126,3.2505098915129684,2
-4.630810501809359,-1.7408964749798832,0
3.2789754285903996,-1.4448862360438703,1
-3.1301134230410335,-2.6303082808664007,0
1.2188166414585957,-2.1667425840569847,1
-2.7683589684540824,-1.7069895921309464,0
4.549753452456493,-0.7160368224026523,1
-3.742989756048406,-2.992192590387797,0
3.6790478291505524,-0.05045828729192148,1
0.6879773726274281,3.7518076936925855,2
2.4540758592618253,-2.042335742912647,1
-2.3824338912210616,-0.40015097144438494,0
0.40898387398836394,2.1472621001765737,2
1.635404760391455,-1.5066478547257085,1
1.936604779187742,3.3943895855669584,2
1.3501464396592926,2.108898479512089,2
2.8419013460417593,-0.8836672202413387,1
0.4396609620972949,4.022044044832993,2
1.1243394608075854,3.231502362858186,2
-0.004251630410080254,1.9795439739071874,2
4.695189902777917,-1.4640778404029748,1
-4.2806599073967995,-3.68662731305511,0
-2.718676021819103,-2.0507366980442994,0
2.404774068299471,-0.7296232912901305,1
2.49962642601002,-1.8605638811147607,1
0.7508497598032425,2.4075343787208863,2
1.730675846956522,2.6220003156069036,2
-3.668040874291375,-1.8165969971101306,0
-3.9677282595866883,-1.645940039340507,0
-0.4874432607576792,2.3834506155258004,2
-0.08226102614106279,2.7264908651212805,2
1.0713448534534906,2.140276125346836,2
-4.020031737617906,-2.613154666952968,0
2.0430318602459354,-0.23031000496716136,1
1.735579693163011,0.3192709828667266,1
3.231387597873057,-2.3428561920774102,1
0.5647951094645295,3.278797994508859,2
-4.298664882746597,-2.2564041470699783,0
3.6165766007079236,-1.6052773209123519,1
3.5250482917793775,-1.3507801116164386,1
-2.7389894809291033,-1.3611180081435859,0
1.408231754015512,-1.8089008166646305,1
3.8441661094821837,-0.010369046763909262,1
2.2223692182580304,-2.083296122610473,1
3.108891397565178,-0.9089222555734658,1
1.1877046220956595,1.9172393522214208,2
0.8368804931081,2.4801137743628217,2
3.93857053922782,-0.6985816866314375,1
2.5324801511529786,-1.6566264229595251,1
-4.266801643702751,-3.1071886273402227,0
-3.522088418357482,-1.5659703625203694,0
-0.37559822184941805,0.8055328846673073,2
3.7941486831531703,0.6548958555882247,1
2.4326040748448454,0.784375860024459,1
-2.605687448667552,-1.606557735811696,0
1.518208111717291,4.362349086537051,2
0.7967500473643949,4.667327806605176,2
1.8813117080245199,-1.2982881287253045,1
2.557034259752693,-1.7918435452382173,1
3.702643253439372,-0.49645656628150825,1
0.22014881276699128,2.243764416401386,2
0.9954847124549854,3.351804775825122,2
-3.6084194658801882,-1.1771657860966815,0
-1.996381389505174,-1.5368635897756646,0
4.373479733766532,-1.6103704341508631,1
3.1203781049670134,-1.0176194311684454,1
1.4462923895512827,-1.5790080044122763,1
3.1237843868081567,0.6788681573544708,1
0.5792365609139272,3.754486950901006,2
3.5843097679289553,-1.4014509097670258,1
2.876234239774029,-0.15574134102008763,1
0.7571196319163591,-1.2934409438983538,1
-2.1940877803576178,-2.410369027326355,0
-0.8169206425918989,2.2432465522273564,2
-3.210633954225234,-2.24994270396146,0
4.047982061543963,-1.6119130611448516,1
-0.028380768553404656,2.857599407288657,2
-1.0013305806004527,-3.0952889056314703,0
2.302829579015258,0.016989150042914236,1
-0.2945331054343807,3.933567813215673,2
1.0069663830709135,2.0466181896650015,2
-2.293316590986927,-1.3183736849640677,0
1.8444206451173442,-0.7809547158458805,1
0.38085650605520616,2.362996035876544,2
4.08879317361264,-0.9241874001272792,1
0.8286902170761175,2.3712854084584665,2
2.5436179591388837,-2.017565732696097,1
-0.11306870477643383,3.818633835327147,2
-0.033823044549236125,2.31683850785098,2
4.718263993929071,0.9964115145163266,1
0.09081796960333355,3.1186636912075687,2
-3.241982686409908,-1.7309238603098558,0
-1.530622517585605,-1.5211446124580492,0
2.829347161966561,-2.1983938393579567,1
-0.5620611650228462,2.4742666018703203,2
2.614722015933526,-1.3082507137713157,1
-2.102252584707142,-0.5000997849940143,0
-2.1054483610666908,-2.1045701441683144,0
-3.5807696186830964,-1.4269386251858562,0
0.8284799070241318,1.5757618210283997,2
0.8808543185809221,3.0474530070084094,2
0.18553912455789962,2.582597790429794,2
0.7935424136603899,1.7548738912796225,2
5.106998461275559,-1.9860492693823923,1
1.0309957812868502,3.1007154944007067,2
0.4309959639262043,0.09786336659154626,2
1.6325700355280837,-0.2215461216120449,1
-0.03173038402323847,2.3599598416139034,2
1.544347604786579,2.63188922179485,2
3.8786717690508032,-1.0518950906631486,1
3.801462296021805,-1.2396971334348854,1
-3.6898254439205127,-1.1080822284284588,0
2.825720765608281,-1.3419745141059485,1
-0.5477077814030271,1.8887069588612757,2
-3.6937095914792084,-2.491892692056855,0
2.8571854215728365,3.031819783315106,2
3.049685858586396,-1.6087540154774431,1
1.4488184388313958,2.3576174694028635,2
-2.570697685915595,-2.901685805455842,0
-0.239599705696794,3.2024196923835584,2
-4.923358915343039,-2.3123573340455676,0
-3.0991458317652287,-1.0218673011381258,0
-3.364915489218871,-1.5335952626219622,0
-3.0891613922123757,-2.7418329559684693,0
-2.847627305614719,-1.0701251091575115,0
-2.579846316652668,-2.0678484332172467,0
1.0729695353727486,1.7109569502946849,2
-4.298770198520769,-3.668873263446023,0
1.5134367105854756,2.8312510907980712,2
2.884285804972199,-0.6955505836324183,1
1.1063528442552963,1.6129623619141595,2
1.2644105588474117,2.542850361933113,2
-4.91036899530837,-1.0795181796889564,0
-3.5920783405506556,-2.1015755646840804,0
-3.0307596781400177,-2.3055673178141305,0
